TOTAL_REVENUE,NUMBER_OF_UNITS_SOLD,NUMBER_OF_SALES,CLEAN_ORDER_DATE,MONTH_NAME,DAY_NAME,TIME_BUCKET,PIZZA_CATEGORY,PIZZA_NAME,PIZZA_SIZE
16.50,1.00,1,2015-11-05,Nov,Thu,Evening,Supreme,The Pepper Salami Pizza,M
12.00,1.00,1,2015-11-05,Nov,Thu,Evening,Classic,The Classic Deluxe Pizza,S
16.00,1.00,1,2015-11-05,Nov,Thu,Evening,Classic,The Classic Deluxe Pizza,M
16.25,1.00,1,2015-11-05,Nov,Thu,Evening,Supreme,The Sicilian Pizza,M
16.00,1.00,1,2015-11-05,Nov,Thu,Evening,Veggie,The Mediterranean Pizza,M
16.50,1.00,1,2015-11-05,Nov,Thu,Evening,Veggie,The Spinach Pesto Pizza,M
17.95,1.00,1,2015-11-05,Nov,Thu,Evening,Veggie,The Four Cheese Pizza,L
12.00,1.00,1,2015-11-05,Nov,Thu,Late Night,Classic,The Italian Capocollo Pizza,S
20.75,1.00,1,2015-12-05,Dec,Sat,Morning,Supreme,The Spicy Italian Pizza,L
12.75,1.00,1,2015-12-05,Dec,Sat,Afternoon,Chicken,The Chicken Pesto Pizza,S
16.00,1.00,1,2015-12-05,Dec,Sat,Afternoon,Veggie,The Green Garden Pizza,M
12.50,1.00,1,2015-12-05,Dec,Sat,Evening,Classic,The Pepperoni Pizza,M
15.25,1.00,1,2015-12-05,Dec,Sat,Evening,Classic,The Pepperoni Pizza,L
20.25,1.00,1,2015-12-05,Dec,Sat,Evening,Veggie,The Mexicana Pizza,L
16.00,1.00,1,2015-12-05,Dec,Sat,Evening,Classic,The Greek Pizza,M
12.50,1.00,1,2015-12-05,Dec,Sat,Evening,Supreme,The Soppressata Pizza,S
16.50,1.00,1,2015-12-05,Dec,Sat,Evening,Classic,The Hawaiian Pizza,L
20.75,1.00,1,2015-12-05,Dec,Sat,Evening,Chicken,The Barbecue Chicken Pizza,L
16.25,1.00,1,2015-12-05,Dec,Sat,Evening,Supreme,The Sicilian Pizza,M
16.00,1.00,1,2015-12-05,Dec,Sat,Evening,Classic,The Classic Deluxe Pizza,M
12.00,1.00,1,2015-12-05,Dec,Sat,Late Night,Classic,The Italian Capocollo Pizza,S
12.75,1.00,1,2015-05-13,May,Wed,Morning,Chicken,The Barbecue Chicken Pizza,S
20.75,1.00,1,2015-05-13,May,Wed,Morning,Supreme,The Soppressata Pizza,L
16.50,1.00,1,2015-05-13,May,Wed,Afternoon,Supreme,The Italian Supreme Pizza,M
16.25,1.00,1,2015-05-13,May,Wed,Afternoon,Supreme,The Sicilian Pizza,M
16.50,1.00,1,2015-05-13,May,Wed,Afternoon,Supreme,The Prosciutto and Arugula Pizza,M
20.75,1.00,1,2015-05-13,May,Wed,Afternoon,Chicken,The Thai Chicken Pizza,L
16.00,1.00,1,2015-05-13,May,Wed,Afternoon,Classic,The Italian Capocollo Pizza,M
25.50,1.00,1,2015-05-13,May,Wed,Afternoon,Classic,The Greek Pizza,XL
12.00,1.00,1,2015-05-13,May,Wed,Afternoon,Classic,The Big Meat Pizza,S
17.95,1.00,1,2015-05-13,May,Wed,Afternoon,Veggie,The Four Cheese Pizza,L
17.95,1.00,1,2015-05-13,May,Wed,Afternoon,Veggie,The Four Cheese Pizza,L
12.50,1.00,1,2015-05-13,May,Wed,Evening,Classic,The Pepperoni Pizza,M
15.25,1.00,1,2015-05-13,May,Wed,Evening,Classic,The Pepperoni Pizza,L
20.75,1.00,1,2015-05-13,May,Wed,Evening,Supreme,The Spicy Italian Pizza,L
12.00,1.00,1,2015-05-13,May,Wed,Evening,Veggie,The Vegetables + Vegetables Pizza,S
20.75,1.00,1,2015-05-13,May,Wed,Evening,Veggie,The Spinach Pesto Pizza,L
12.00,1.00,1,2015-05-13,May,Wed,Evening,Veggie,The Green Garden Pizza,S
20.25,1.00,1,2015-05-13,May,Wed,Evening,Veggie,The Spinach and Feta Pizza,L
16.00,1.00,1,2015-05-13,May,Wed,Evening,Classic,The Classic Deluxe Pizza,M
12.00,1.00,1,2015-05-14,May,Thu,Morning,Classic,The Napolitana Pizza,S
20.75,1.00,1,2015-05-14,May,Thu,Afternoon,Chicken,The Thai Chicken Pizza,L
20.25,1.00,1,2015-05-14,May,Thu,Afternoon,Veggie,The Vegetables + Vegetables Pizza,L
11.00,1.00,1,2015-05-14,May,Thu,Afternoon,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",S
12.75,1.00,1,2015-05-14,May,Thu,Afternoon,Chicken,The California Chicken Pizza,S
18.50,1.00,1,2015-05-14,May,Thu,Afternoon,Veggie,The Five Cheese Pizza,L
20.75,1.00,1,2015-05-14,May,Thu,Afternoon,Supreme,The Spicy Italian Pizza,L
16.75,1.00,1,2015-05-14,May,Thu,Afternoon,Chicken,The Chicken Alfredo Pizza,M
32.00,2.00,1,2015-05-14,May,Thu,Evening,Classic,The Classic Deluxe Pizza,M
15.25,1.00,1,2015-05-14,May,Thu,Evening,Classic,The Pepperoni Pizza,L
20.75,1.00,1,2015-05-14,May,Thu,Evening,Supreme,The Soppressata Pizza,L
20.50,1.00,1,2015-05-14,May,Thu,Evening,Classic,The Greek Pizza,L
16.75,1.00,1,2015-05-14,May,Thu,Evening,Chicken,The Thai Chicken Pizza,M
20.75,1.00,1,2015-05-15,May,Fri,Morning,Chicken,The Southwest Chicken Pizza,L
20.75,1.00,1,2015-05-15,May,Fri,Morning,Veggie,The Spinach Pesto Pizza,L
20.25,1.00,1,2015-05-15,May,Fri,Afternoon,Veggie,The Mexicana Pizza,L
20.50,1.00,1,2015-05-15,May,Fri,Afternoon,Classic,The Italian Capocollo Pizza,L
20.75,1.00,1,2015-05-15,May,Fri,Afternoon,Supreme,The Soppressata Pizza,L
20.75,1.00,1,2015-05-15,May,Fri,Afternoon,Chicken,The Barbecue Chicken Pizza,L
16.00,1.00,1,2015-05-15,May,Fri,Afternoon,Classic,The Napolitana Pizza,M
18.50,1.00,1,2015-05-15,May,Fri,Afternoon,Veggie,The Five Cheese Pizza,L
20.25,1.00,1,2015-05-15,May,Fri,Afternoon,Veggie,The Spinach and Feta Pizza,L
10.50,1.00,1,2015-05-15,May,Fri,Afternoon,Classic,The Hawaiian Pizza,S
20.75,1.00,1,2015-05-15,May,Fri,Afternoon,Chicken,The California Chicken Pizza,L
20.25,1.00,1,2015-05-15,May,Fri,Evening,Supreme,The Sicilian Pizza,L
16.75,1.00,1,2015-05-15,May,Fri,Evening,Chicken,The Barbecue Chicken Pizza,M
16.50,1.00,1,2015-05-15,May,Fri,Evening,Supreme,The Pepper Salami Pizza,M
16.75,1.00,1,2015-05-15,May,Fri,Evening,Veggie,The Italian Vegetables Pizza,M
20.25,1.00,1,2015-05-15,May,Fri,Evening,Veggie,The Mediterranean Pizza,L
10.50,1.00,1,2015-05-15,May,Fri,Evening,Classic,The Hawaiian Pizza,S
20.25,1.00,1,2015-05-15,May,Fri,Evening,Veggie,The Vegetables + Vegetables Pizza,L
20.75,1.00,1,2015-05-15,May,Fri,Evening,Chicken,The Chicken Pesto Pizza,L
16.50,1.00,1,2015-05-15,May,Fri,Evening,Supreme,The Spicy Italian Pizza,M
23.65,1.00,1,2015-05-15,May,Fri,Evening,Supreme,The Brie Carre Pizza,S
16.75,1.00,1,2015-05-15,May,Fri,Late Night,Chicken,The Chicken Pesto Pizza,M
16.00,1.00,1,2015-05-15,May,Fri,Late Night,Veggie,The Mexicana Pizza,M
20.75,1.00,1,2015-05-15,May,Fri,Late Night,Chicken,The Chicken Pesto Pizza,L
16.75,1.00,1,2015-05-15,May,Fri,Late Night,Chicken,The Barbecue Chicken Pizza,M
20.25,1.00,1,2015-05-15,May,Fri,Late Night,Veggie,The Spinach and Feta Pizza,L
16.00,1.00,1,2015-05-16,May,Sat,Afternoon,Classic,The Napolitana Pizza,M
20.25,1.00,1,2015-05-16,May,Sat,Afternoon,Veggie,The Spinach and Feta Pizza,L
12.75,1.00,1,2015-05-16,May,Sat,Afternoon,Chicken,The Thai Chicken Pizza,S
12.00,1.00,1,2015-05-16,May,Sat,Afternoon,Classic,The Greek Pizza,S
16.25,1.00,1,2015-05-16,May,Sat,Afternoon,Supreme,The Sicilian Pizza,M
20.75,1.00,1,2015-05-16,May,Sat,Afternoon,Chicken,The Barbecue Chicken Pizza,L
20.25,1.00,1,2015-05-16,May,Sat,Evening,Supreme,The Sicilian Pizza,L
20.25,1.00,1,2015-05-16,May,Sat,Evening,Veggie,The Mediterranean Pizza,L
12.00,1.00,1,2015-05-16,May,Sat,Evening,Veggie,The Spinach and Feta Pizza,S
12.00,1.00,1,2015-05-16,May,Sat,Evening,Classic,The Classic Deluxe Pizza,S
20.25,1.00,1,2015-05-16,May,Sat,Evening,Veggie,The Mexicana Pizza,L
20.75,1.00,1,2015-05-16,May,Sat,Evening,Chicken,The California Chicken Pizza,L
20.75,1.00,1,2015-05-16,May,Sat,Evening,Supreme,The Italian Supreme Pizza,L
18.50,1.00,1,2015-05-16,May,Sat,Evening,Veggie,The Five Cheese Pizza,L
12.00,1.00,1,2015-05-16,May,Sat,Late Night,Classic,The Classic Deluxe Pizza,S
10.50,1.00,1,2015-05-17,May,Sun,Afternoon,Classic,The Hawaiian Pizza,S
20.75,1.00,1,2015-05-17,May,Sun,Afternoon,Chicken,The California Chicken Pizza,L
16.50,1.00,1,2015-05-17,May,Sun,Afternoon,Supreme,The Italian Supreme Pizza,M
16.50,1.00,1,2015-05-17,May,Sun,Afternoon,Classic,The Hawaiian Pizza,L
16.50,1.00,1,2015-05-17,May,Sun,Evening,Supreme,The Italian Supreme Pizza,M
20.75,1.00,1,2015-05-17,May,Sun,Evening,Chicken,The Thai Chicken Pizza,L
20.25,1.00,1,2015-05-17,May,Sun,Evening,Veggie,The Spinach and Feta Pizza,L
16.50,1.00,1,2015-05-17,May,Sun,Evening,Supreme,The Prosciutto and Arugula Pizza,M
12.50,1.00,1,2015-05-17,May,Sun,Evening,Classic,The Pepperoni Pizza,M
20.75,1.00,1,2015-05-17,May,Sun,Late Night,Supreme,The Italian Supreme Pizza,L
16.00,1.00,1,2015-05-17,May,Sun,Late Night,Veggie,The Green Garden Pizza,M
16.50,1.00,1,2015-05-17,May,Sun,Late Night,Supreme,The Italian Supreme Pizza,M
20.50,1.00,1,2015-05-18,May,Mon,Morning,Classic,The Italian Capocollo Pizza,L
20.75,1.00,1,2015-05-18,May,Mon,Afternoon,Chicken,The Thai Chicken Pizza,L
12.75,1.00,1,2015-05-18,May,Mon,Afternoon,Chicken,The Thai Chicken Pizza,S
12.25,1.00,1,2015-05-18,May,Mon,Afternoon,Supreme,The Sicilian Pizza,S
20.75,1.00,1,2015-05-18,May,Mon,Afternoon,Supreme,The Spinach Supreme Pizza,L
16.25,1.00,1,2015-05-18,May,Mon,Evening,Supreme,The Sicilian Pizza,M
12.00,1.00,1,2015-05-18,May,Mon,Evening,Classic,The Big Meat Pizza,S
20.25,1.00,1,2015-05-18,May,Mon,Evening,Supreme,The Sicilian Pizza,L
12.75,1.00,1,2015-05-18,May,Mon,Evening,Chicken,The Thai Chicken Pizza,S
12.00,1.00,1,2015-05-18,May,Mon,Evening,Classic,The Classic Deluxe Pizza,S
14.50,1.00,1,2015-05-18,May,Mon,Evening,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",M
12.00,1.00,1,2015-05-18,May,Mon,Evening,Classic,The Napolitana Pizza,S
12.00,1.00,1,2015-05-19,May,Tue,Morning,Classic,The Big Meat Pizza,S
12.50,1.00,1,2015-05-19,May,Tue,Morning,Veggie,The Spinach Pesto Pizza,S
24.00,2.00,1,2015-05-19,May,Tue,Afternoon,Classic,The Big Meat Pizza,S
16.50,1.00,1,2015-05-19,May,Tue,Afternoon,Supreme,The Pepper Salami Pizza,M
25.50,1.00,1,2015-05-19,May,Tue,Afternoon,Classic,The Greek Pizza,XL
12.00,1.00,1,2015-05-19,May,Tue,Afternoon,Classic,The Napolitana Pizza,S
12.00,1.00,1,2015-05-19,May,Tue,Afternoon,Classic,The Big Meat Pizza,S
14.75,1.00,1,2015-05-19,May,Tue,Afternoon,Veggie,The Four Cheese Pizza,M
16.50,1.00,1,2015-05-19,May,Tue,Afternoon,Classic,The Hawaiian Pizza,L
12.25,1.00,1,2015-05-19,May,Tue,Evening,Supreme,The Sicilian Pizza,S
12.75,1.00,1,2015-05-19,May,Tue,Evening,Chicken,The California Chicken Pizza,S
16.00,1.00,1,2015-05-19,May,Tue,Evening,Veggie,The Spinach and Feta Pizza,M
12.75,1.00,1,2015-05-19,May,Tue,Evening,Veggie,The Italian Vegetables Pizza,S
11.00,1.00,1,2015-05-19,May,Tue,Evening,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",S
25.50,1.00,1,2015-05-19,May,Tue,Evening,Classic,The Greek Pizza,XL
12.25,1.00,1,2015-05-19,May,Tue,Evening,Supreme,The Sicilian Pizza,S
16.50,1.00,1,2015-05-19,May,Tue,Late Night,Supreme,The Prosciutto and Arugula Pizza,M
13.25,1.00,1,2015-05-20,May,Wed,Afternoon,Classic,The Hawaiian Pizza,M
9.75,1.00,1,2015-05-20,May,Wed,Afternoon,Classic,The Pepperoni Pizza,S
14.75,1.00,1,2015-05-20,May,Wed,Afternoon,Veggie,The Four Cheese Pizza,M
16.00,1.00,1,2015-05-20,May,Wed,Afternoon,Classic,The Classic Deluxe Pizza,M
20.75,1.00,1,2015-05-20,May,Wed,Afternoon,Supreme,The Italian Supreme Pizza,L
12.00,1.00,1,2015-05-20,May,Wed,Afternoon,Veggie,The Spinach and Feta Pizza,S
20.75,1.00,1,2015-05-20,May,Wed,Afternoon,Supreme,The Spicy Italian Pizza,L
16.50,1.00,1,2015-05-20,May,Wed,Evening,Supreme,The Spicy Italian Pizza,M
25.50,1.00,1,2015-05-20,May,Wed,Evening,Classic,The Greek Pizza,XL
17.95,1.00,1,2015-05-20,May,Wed,Evening,Veggie,The Four Cheese Pizza,L
16.75,1.00,1,2015-05-20,May,Wed,Late Night,Chicken,The California Chicken Pizza,M
16.25,1.00,1,2015-05-20,May,Wed,Late Night,Supreme,The Calabrese Pizza,M
20.25,1.00,1,2015-05-21,May,Thu,Morning,Supreme,The Calabrese Pizza,L
20.75,1.00,1,2015-05-21,May,Thu,Afternoon,Supreme,The Spicy Italian Pizza,L
20.50,1.00,1,2015-05-21,May,Thu,Afternoon,Classic,The Italian Capocollo Pizza,L
12.50,1.00,1,2015-05-21,May,Thu,Afternoon,Supreme,The Italian Supreme Pizza,S
20.75,1.00,1,2015-05-21,May,Thu,Afternoon,Chicken,The Southwest Chicken Pizza,L
16.75,1.00,1,2015-05-21,May,Thu,Evening,Chicken,The California Chicken Pizza,M
14.50,1.00,1,2015-05-21,May,Thu,Evening,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",M
20.75,1.00,1,2015-05-21,May,Thu,Evening,Supreme,The Italian Supreme Pizza,L
20.25,1.00,1,2015-05-21,May,Thu,Evening,Veggie,The Mexicana Pizza,L
20.75,1.00,1,2015-05-21,May,Thu,Evening,Chicken,The Barbecue Chicken Pizza,L
12.25,1.00,1,2015-05-21,May,Thu,Evening,Supreme,The Calabrese Pizza,S
20.75,1.00,1,2015-05-21,May,Thu,Evening,Chicken,The Southwest Chicken Pizza,L
16.75,1.00,1,2015-05-22,May,Fri,Afternoon,Veggie,The Italian Vegetables Pizza,M
12.50,1.00,1,2015-05-22,May,Fri,Afternoon,Supreme,The Spinach Supreme Pizza,S
16.50,1.00,1,2015-05-22,May,Fri,Evening,Supreme,The Spicy Italian Pizza,M
16.50,1.00,1,2015-05-22,May,Fri,Evening,Supreme,The Spinach Supreme Pizza,M
20.75,1.00,1,2015-05-22,May,Fri,Evening,Supreme,The Prosciutto and Arugula Pizza,L
12.75,1.00,1,2015-05-22,May,Fri,Evening,Chicken,The Chicken Alfredo Pizza,S
20.25,1.00,1,2015-05-22,May,Fri,Evening,Veggie,The Mediterranean Pizza,L
16.75,1.00,1,2015-05-22,May,Fri,Evening,Chicken,The Barbecue Chicken Pizza,M
20.25,1.00,1,2015-05-22,May,Fri,Evening,Supreme,The Calabrese Pizza,L
16.50,1.00,1,2015-05-22,May,Fri,Evening,Classic,The Hawaiian Pizza,L
20.50,1.00,1,2015-05-22,May,Fri,Evening,Classic,The Italian Capocollo Pizza,L
20.75,1.00,1,2015-05-22,May,Fri,Evening,Chicken,The Chicken Alfredo Pizza,L
16.00,1.00,1,2015-05-22,May,Fri,Evening,Veggie,The Green Garden Pizza,M
20.25,1.00,1,2015-05-22,May,Fri,Evening,Veggie,The Mexicana Pizza,L
12.50,1.00,1,2015-05-22,May,Fri,Evening,Classic,The Pepperoni Pizza,M
16.75,1.00,1,2015-05-22,May,Fri,Late Night,Chicken,The Chicken Alfredo Pizza,M
20.75,1.00,1,2015-05-22,May,Fri,Late Night,Supreme,The Prosciutto and Arugula Pizza,L
20.75,1.00,1,2015-05-22,May,Fri,Late Night,Supreme,The Spicy Italian Pizza,L
17.50,1.00,1,2015-05-23,May,Sat,Afternoon,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",L
20.75,1.00,1,2015-05-23,May,Sat,Afternoon,Chicken,The Chicken Pesto Pizza,L
15.25,1.00,1,2015-05-23,May,Sat,Afternoon,Classic,The Pepperoni Pizza,L
20.75,1.00,1,2015-05-23,May,Sat,Afternoon,Chicken,The Barbecue Chicken Pizza,L
20.75,1.00,1,2015-05-23,May,Sat,Afternoon,Supreme,The Spicy Italian Pizza,L
20.75,1.00,1,2015-05-23,May,Sat,Evening,Chicken,The Southwest Chicken Pizza,L
35.95,1.00,1,2015-05-23,May,Sat,Evening,Classic,The Greek Pizza,XXL
20.75,1.00,1,2015-05-23,May,Sat,Evening,Chicken,The Southwest Chicken Pizza,L
12.00,1.00,1,2015-05-23,May,Sat,Evening,Classic,The Big Meat Pizza,S
12.75,1.00,1,2015-05-23,May,Sat,Evening,Chicken,The Chicken Alfredo Pizza,S
22.00,2.00,1,2015-05-23,May,Sat,Evening,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",S
16.50,1.00,1,2015-05-23,May,Sat,Late Night,Supreme,The Spicy Italian Pizza,M
47.30,2.00,1,2015-05-24,May,Sun,Morning,Supreme,The Brie Carre Pizza,S
37.00,2.00,1,2015-05-24,May,Sun,Morning,Veggie,The Five Cheese Pizza,L
16.00,1.00,1,2015-05-24,May,Sun,Afternoon,Veggie,The Mediterranean Pizza,M
16.50,1.00,1,2015-05-24,May,Sun,Afternoon,Supreme,The Italian Supreme Pizza,M
12.00,1.00,1,2015-05-24,May,Sun,Afternoon,Classic,The Napolitana Pizza,S
20.75,1.00,1,2015-05-24,May,Sun,Afternoon,Chicken,The Thai Chicken Pizza,L
12.75,1.00,1,2015-05-24,May,Sun,Evening,Chicken,The Thai Chicken Pizza,S
20.75,1.00,1,2015-05-24,May,Sun,Evening,Supreme,The Spinach Supreme Pizza,L
12.50,1.00,1,2015-05-24,May,Sun,Evening,Supreme,The Soppressata Pizza,S
12.00,1.00,1,2015-05-24,May,Sun,Evening,Veggie,The Green Garden Pizza,S
12.00,1.00,1,2015-05-24,May,Sun,Evening,Veggie,The Green Garden Pizza,S
9.75,1.00,1,2015-05-24,May,Sun,Evening,Classic,The Pepperoni Pizza,S
17.50,1.00,1,2015-05-24,May,Sun,Evening,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",L
12.25,1.00,1,2015-05-24,May,Sun,Evening,Supreme,The Sicilian Pizza,S
16.75,1.00,1,2015-05-24,May,Sun,Evening,Chicken,The Thai Chicken Pizza,M
20.75,1.00,1,2015-05-24,May,Sun,Evening,Supreme,The Italian Supreme Pizza,L
12.50,1.00,1,2015-05-24,May,Sun,Evening,Classic,The Pepperoni Pizza,M
20.25,1.00,1,2015-05-24,May,Sun,Late Night,Veggie,The Mexicana Pizza,L
20.25,1.00,1,2015-05-24,May,Sun,Late Night,Veggie,The Spinach and Feta Pizza,L
17.95,1.00,1,2015-05-24,May,Sun,Late Night,Veggie,The Four Cheese Pizza,L
14.50,1.00,1,2015-05-24,May,Sun,Late Night,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",M
16.00,1.00,1,2015-05-25,May,Mon,Afternoon,Classic,The Classic Deluxe Pizza,M
16.50,1.00,1,2015-05-25,May,Mon,Afternoon,Veggie,The Spinach Pesto Pizza,M
16.50,1.00,1,2015-05-25,May,Mon,Afternoon,Supreme,The Prosciutto and Arugula Pizza,M
16.00,1.00,1,2015-05-25,May,Mon,Afternoon,Classic,The Greek Pizza,M
12.00,1.00,1,2015-05-25,May,Mon,Afternoon,Classic,The Big Meat Pizza,S
20.25,1.00,1,2015-05-25,May,Mon,Evening,Supreme,The Calabrese Pizza,L
12.75,1.00,1,2015-05-25,May,Mon,Evening,Chicken,The Chicken Alfredo Pizza,S
12.00,1.00,1,2015-05-25,May,Mon,Evening,Veggie,The Spinach and Feta Pizza,S
20.75,1.00,1,2015-05-25,May,Mon,Evening,Chicken,The California Chicken Pizza,L
12.00,1.00,1,2015-05-25,May,Mon,Evening,Veggie,The Mediterranean Pizza,S
20.75,1.00,1,2015-05-25,May,Mon,Evening,Chicken,The California Chicken Pizza,L
18.50,1.00,1,2015-05-25,May,Mon,Evening,Veggie,The Five Cheese Pizza,L
13.25,1.00,1,2015-05-26,May,Tue,Afternoon,Classic,The Hawaiian Pizza,M
20.75,1.00,1,2015-05-26,May,Tue,Afternoon,Supreme,The Italian Supreme Pizza,L
16.50,1.00,1,2015-05-26,May,Tue,Afternoon,Supreme,The Pepper Salami Pizza,M
12.75,1.00,1,2015-05-26,May,Tue,Afternoon,Chicken,The Barbecue Chicken Pizza,S
12.00,1.00,1,2015-05-26,May,Tue,Afternoon,Classic,The Big Meat Pizza,S
12.00,1.00,1,2015-05-26,May,Tue,Afternoon,Classic,The Classic Deluxe Pizza,S
18.50,1.00,1,2015-05-26,May,Tue,Evening,Veggie,The Five Cheese Pizza,L
18.50,1.00,1,2015-05-26,May,Tue,Evening,Veggie,The Five Cheese Pizza,L
16.00,1.00,1,2015-05-26,May,Tue,Evening,Classic,The Italian Capocollo Pizza,M
12.00,1.00,1,2015-05-26,May,Tue,Evening,Veggie,The Green Garden Pizza,S
17.95,1.00,1,2015-05-27,May,Wed,Morning,Veggie,The Four Cheese Pizza,L
16.75,1.00,1,2015-05-27,May,Wed,Morning,Veggie,The Italian Vegetables Pizza,M
16.00,1.00,1,2015-05-27,May,Wed,Afternoon,Veggie,The Spinach and Feta Pizza,M
16.50,1.00,1,2015-05-27,May,Wed,Afternoon,Supreme,The Italian Supreme Pizza,M
20.75,1.00,1,2015-05-27,May,Wed,Evening,Supreme,The Italian Supreme Pizza,L
16.50,1.00,1,2015-05-27,May,Wed,Evening,Supreme,The Spinach Supreme Pizza,M
12.75,1.00,1,2015-05-27,May,Wed,Evening,Chicken,The Southwest Chicken Pizza,S
16.25,1.00,1,2015-05-27,May,Wed,Evening,Supreme,The Calabrese Pizza,M
17.95,1.00,1,2015-05-27,May,Wed,Late Night,Veggie,The Four Cheese Pizza,L
16.50,1.00,1,2015-05-27,May,Wed,Late Night,Classic,The Hawaiian Pizza,L
25.50,1.00,1,2015-05-28,May,Thu,Morning,Classic,The Greek Pizza,XL
18.50,1.00,1,2015-05-28,May,Thu,Afternoon,Veggie,The Five Cheese Pizza,L
20.75,1.00,1,2015-05-28,May,Thu,Afternoon,Supreme,The Soppressata Pizza,L
12.00,1.00,1,2015-05-28,May,Thu,Afternoon,Classic,The Greek Pizza,S
16.00,1.00,1,2015-05-28,May,Thu,Afternoon,Classic,The Napolitana Pizza,M
20.75,1.00,1,2015-05-28,May,Thu,Afternoon,Supreme,The Soppressata Pizza,L
20.75,1.00,1,2015-05-28,May,Thu,Evening,Chicken,The Southwest Chicken Pizza,L
16.25,1.00,1,2015-05-29,May,Fri,Morning,Supreme,The Calabrese Pizza,M
18.50,1.00,1,2015-05-29,May,Fri,Afternoon,Veggie,The Five Cheese Pizza,L
20.75,1.00,1,2015-05-29,May,Fri,Afternoon,Chicken,The California Chicken Pizza,L
20.25,1.00,1,2015-05-29,May,Fri,Afternoon,Supreme,The Sicilian Pizza,L
20.50,1.00,1,2015-05-29,May,Fri,Evening,Classic,The Napolitana Pizza,L
20.50,1.00,1,2015-05-29,May,Fri,Evening,Classic,The Napolitana Pizza,L
20.75,1.00,1,2015-05-29,May,Fri,Evening,Supreme,The Spicy Italian Pizza,L
16.00,1.00,1,2015-05-29,May,Fri,Evening,Veggie,The Vegetables + Vegetables Pizza,M
12.00,1.00,1,2015-05-29,May,Fri,Evening,Classic,The Big Meat Pizza,S
12.00,1.00,1,2015-01-05,Jan,Mon,Afternoon,Veggie,The Vegetables + Vegetables Pizza,S
12.00,1.00,1,2015-02-05,Feb,Thu,Evening,Veggie,The Spinach and Feta Pizza,S
12.00,1.00,1,2015-08-05,Aug,Wed,Evening,Classic,The Italian Capocollo Pizza,S
20.75,1.00,1,2015-11-05,Nov,Thu,Evening,Supreme,The Prosciutto and Arugula Pizza,L
12.00,1.00,1,2015-12-05,Dec,Sat,Afternoon,Classic,The Italian Capocollo Pizza,S
14.75,1.00,1,2015-05-14,May,Thu,Evening,Veggie,The Four Cheese Pizza,M
12.00,1.00,1,2015-05-15,May,Fri,Afternoon,Veggie,The Spinach and Feta Pizza,S
16.75,1.00,1,2015-05-15,May,Fri,Evening,Chicken,The Thai Chicken Pizza,M
12.00,1.00,1,2015-05-17,May,Sun,Evening,Classic,The Big Meat Pizza,S
18.50,1.00,1,2015-05-17,May,Sun,Evening,Veggie,The Five Cheese Pizza,L
20.50,1.00,1,2015-05-18,May,Mon,Morning,Classic,The Classic Deluxe Pizza,L
20.75,1.00,1,2015-05-18,May,Mon,Afternoon,Chicken,The California Chicken Pizza,L
20.75,1.00,1,2015-05-18,May,Mon,Evening,Chicken,The Barbecue Chicken Pizza,L
18.50,1.00,1,2015-05-19,May,Tue,Afternoon,Veggie,The Five Cheese Pizza,L
20.50,1.00,1,2015-05-19,May,Tue,Afternoon,Classic,The Classic Deluxe Pizza,L
12.00,1.00,1,2015-05-20,May,Wed,Afternoon,Classic,The Big Meat Pizza,S
14.75,1.00,1,2015-05-20,May,Wed,Evening,Veggie,The Four Cheese Pizza,M
12.25,1.00,1,2015-05-20,May,Wed,Evening,Supreme,The Sicilian Pizza,S
16.75,1.00,1,2015-05-20,May,Wed,Late Night,Chicken,The Chicken Alfredo Pizza,M
16.75,1.00,1,2015-05-21,May,Thu,Afternoon,Chicken,The Barbecue Chicken Pizza,M
20.75,1.00,1,2015-05-21,May,Thu,Evening,Chicken,The Southwest Chicken Pizza,L
16.00,1.00,1,2015-05-21,May,Thu,Evening,Veggie,The Spinach and Feta Pizza,M
20.25,1.00,1,2015-05-22,May,Fri,Afternoon,Veggie,The Mediterranean Pizza,L
20.75,1.00,1,2015-05-22,May,Fri,Evening,Chicken,The Southwest Chicken Pizza,L
20.50,1.00,1,2015-05-23,May,Sat,Afternoon,Classic,The Italian Capocollo Pizza,L
20.75,1.00,1,2015-05-23,May,Sat,Evening,Supreme,The Spinach Supreme Pizza,L
16.75,1.00,1,2015-05-24,May,Sun,Evening,Chicken,The California Chicken Pizza,M
12.75,1.00,1,2015-05-24,May,Sun,Late Night,Chicken,The Thai Chicken Pizza,S
20.75,1.00,1,2015-05-26,May,Tue,Evening,Supreme,The Prosciutto and Arugula Pizza,L
12.25,1.00,1,2015-05-26,May,Tue,Evening,Supreme,The Calabrese Pizza,S
20.50,1.00,1,2015-05-27,May,Wed,Afternoon,Classic,The Classic Deluxe Pizza,L
16.75,1.00,1,2015-05-29,May,Fri,Afternoon,Chicken,The Chicken Alfredo Pizza,M
